6.000000000000000000e+02 2.101690000000000058e+00 1.309690000000000021e+00 9.879429999999999268e+00 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.900000000000000000e+02 2.137929999999999886e+00 1.310000000000000053e+00 1.183600000000000030e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.800000000000000000e+02 2.175440000000000040e+00 1.310319999999999929e+00 1.422109999999999985e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.700000000000000000e+02 2.214290000000000092e+00 1.310670000000000002e+00 1.712340000000000018e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.600000000000000000e+02 2.254550000000000054e+00 1.311020000000000074e+00 2.064020000000000010e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.500000000000000000e+02 2.296300000000000008e+00 1.311390000000000056e+00 2.487130000000000152e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.400000000000000000e+02 2.339620000000000033e+00 1.311779999999999946e+00 2.990549999999999997e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.300000000000000000e+02 2.384619999999999962e+00 1.312179999999999902e+00 3.580019999999999669e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.200000000000000000e+02 2.431369999999999809e+00 1.312599999999999989e+00 4.255230000000000246e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.100000000000000000e+02 2.479999999999999982e+00 1.313039999999999985e+00 5.006490000000000151e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
5.000000000000000000e+02 2.530609999999999804e+00 1.313499999999999890e+00 5.811939999999999884e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.900000000000000000e+02 2.583330000000000126e+00 1.314000000000000057e+00 6.636929999999999552e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.800000000000000000e+02 2.638300000000000090e+00 1.314519999999999911e+00 7.437019999999999698e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.700000000000000000e+02 2.695650000000000102e+00 1.315069999999999961e+00 8.165000000000000568e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.600000000000000000e+02 2.755560000000000009e+00 1.315669999999999895e+00 8.780039999999999623e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.500000000000000000e+02 2.818179999999999907e+00 1.316310000000000091e+00 9.255530000000000257e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.400000000000000000e+02 2.883719999999999839e+00 1.316990000000000105e+00 9.582620000000000005e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.300000000000000000e+02 2.952379999999999782e+00 1.317739999999999911e+00 9.768559999999999377e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.200000000000000000e+02 3.024389999999999912e+00 1.318550000000000111e+00 9.831680000000000064e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.100000000000000000e+02 3.100000000000000089e+00 1.319430000000000103e+00 9.795380000000000109e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
4.000000000000000000e+02 3.179489999999999927e+00 1.320389999999999953e+00 9.683289999999999509e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.900000000000000000e+02 3.263160000000000061e+00 1.321430000000000105e+00 9.516280000000000427e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.800000000000000000e+02 3.351350000000000051e+00 1.322570000000000023e+00 9.311230000000000473e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.700000000000000000e+02 3.444440000000000168e+00 1.323809999999999931e+00 9.080859999999999843e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.600000000000000000e+02 3.542860000000000120e+00 1.325169999999999959e+00 8.834310000000000684e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.500000000000000000e+02 3.647060000000000191e+00 1.326650000000000107e+00 8.577859999999999729e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.400000000000000000e+02 3.757579999999999920e+00 1.328270000000000062e+00 8.315649999999999409e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.300000000000000000e+02 3.875000000000000000e+00 1.330030000000000046e+00 8.050329999999999586e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.200000000000000000e+02 4.000000000000000000e+00 1.331949999999999967e+00 7.783520000000000039e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.100000000000000000e+02 4.133329999999999949e+00 1.334039999999999893e+00 7.516200000000000614e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
3.000000000000000000e+02 4.275859999999999772e+00 1.336319999999999952e+00 7.248930000000000007e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
2.900000000000000000e+02 4.428569999999999673e+00 1.338789999999999925e+00 6.982019999999999982e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
2.800000000000000000e+02 4.592590000000000394e+00 1.341469999999999940e+00 6.715630000000000166e+01 9.499999999999999556e-01 9.499999999999999556e-01 1.000000000000000000e+00 2.000000000000000000e+00
