zenith_dependence
0.0	0.0	0.9932355288825834	-1
0.0	0.9523805332104622	0.992681839343841	-1
0.0	1.9047610664209245	0.9923782082228761	-1
0.0	2.8571415996313863	0.9775876304233501	-1
0.0	3.809522132841849	0.9906591817985759	-1
0.0	4.761902666052311	0.9802362527812176	-1
0.0	5.7142831992627725	0.9746317301248444	-1
0.0	6.666663732473236	0.9884869753790486	-1
0.0	7.619044265683698	0.9755716390558972	-1
0.0	8.57142479889416	0.9830207656242955	-1
0.0	9.523805332104622	0.9997290512539667	-1
0.0	10.476185865315085	1.0036992033977268	-1
0.0	11.428566398525545	1.0119945499088194	-1
0.0	12.380946931736009	1.0151257387507353	-1
0.0	13.333327464946471	1.0190750727325195	-1
0.0	14.285707998156933	1.022967598693035	-1
0.0	15.238088531367396	1.0152515016192722	-1
0.0	16.190469064577854	1.0155416260848742	-1
0.0	17.14284959778832	1.028539445189407	-1
0.0	18.095230130998782	1.018387097346643	-1
0.0	19.047610664209245	1.0191378503066502	-1
0.0	19.999991197419707	1.0326827876266826	-1
0.0	20.95237173063017	1.024758134189113	-1
0.0	21.90475226384063	1.0267774146394546	-1
0.0	22.85713279705109	1.0172388109470862	-1
0.0	23.809513330261552	1.016275065299175	-1
0.0	24.761893863472018	1.0068455850380276	-1
0.0	25.71427439668248	0.9978181313926646	-1
0.0	26.666654929892943	0.9982890110175371	-1
0.0	27.619035463103405	0.9983686961643489	-1
0.0	28.571415996313867	0.9869147291134533	-1
0.0	29.523796529524326	0.98549991850223	-1
0.0	30.47617706273479	0.9790951828046177	-1
0.0	31.428557595945257	0.9822562937154939	-1
0.0	32.38093812915571	0.974148201678903	-1
0.0	33.33331866236618	0.9634408440106956	-1
0.0	34.28569919557664	0.9712073612011765	-1
0.0	35.238079728787106	0.9615009069723813	-1
0.0	36.190460261997565	0.9638826468960147	-1
0.0	37.14284079520802	0.9475304803752683	-1
0.0	38.09522132841849	0.934299475683735	-1
0.0	39.04760186162895	0.9280980153754557	-1
0.0	39.999982394839414	0.9117433054624904	-1
0.0	40.95236292804987	0.8978104785813616	-1
0.0	41.90474346126034	0.904313044157119	-1
0.0	42.8571239944708	0.8971928400789618	-1
0.0	43.80950452768126	0.8855582585928135	-1
